x_mm,y_mm
60.012221,15.993332
60.214072,16.585772
60.375740,17.170926
60.496515,17.748866
60.575821,18.319671
60.613213,18.883409
60.608388,19.440131
60.561175,19.989856
60.471539,20.532562
60.339577,21.068181
60.165507,21.596589
59.949668,22.117604
59.692511,22.630980
59.394590,23.136410
59.056554,23.633520
58.679141,24.121875
58.263166,24.600982
57.809518,25.070289
57.319149,25.529194
56.793067,25.977049
56.232332,26.413164
55.638047,26.836817
55.011355,27.247253
54.353431,27.643700
53.665481,28.025367
52.948736,28.391453
52.204450,28.741154
51.433895,29.073669
50.638359,29.388201
49.819146,29.683968
48.977570,29.960202
48.114956,30.216158
47.232638,30.451116
46.331957,30.664383
45.414259,30.855298
44.480895,31.023235
43.533221,31.167607
42.572592,31.287865
41.600367,31.383501
40.617904,31.454053
39.626561,31.499101
38.627694,31.518275
37.622655,31.511250
36.612795,31.477751
35.599457,31.417552
34.583980,31.330476
33.567694,31.216398
32.551923,31.075244
31.537981,30.906989
30.527170,30.711661
29.520781,30.489338
28.520093,30.240149
27.526368,29.964274
26.540857,29.661943
25.564790,29.333434
24.599379,28.979077
23.645820,28.599249
22.705284,28.194374
21.778922,27.764925
20.867862,27.311417
19.973206,26.834415
19.096029,26.334523
18.237381,25.812392
17.398281,25.268710
16.579719,24.704208
15.782653,24.119654
15.008008,23.515853
14.256677,22.893647
13.529514,22.253910
12.827342,21.597547
12.150942,20.925496
11.501060,20.238721
10.878399,19.538211
10.283626,18.824983
9.717362,18.100073
9.180191,17.364536
8.672649,16.619448
8.195233,15.865897
7.748394,15.104986
7.332538,14.337829
6.948027,13.565547
6.595178,12.789268
6.274262,12.010124
5.985506,11.229249
5.729090,10.447774
5.505149,9.666830
5.313775,8.887541
5.155014,8.111024
5.028868,7.338387
4.935295,6.570728
4.874211,5.809128
4.845491,5.054658
4.848966,4.308369
4.884430,3.571294
4.951637,2.844448
5.050302,2.128822
5.180103,1.425387
5.340684,0.735090
5.531655,0.058852
5.752592,-0.602431
6.003039,-1.247890
6.282511,-1.876681
6.590495,-2.487991
6.926450,-3.081034
7.289810,-3.655055
7.679985,-4.209327
8.096360,-4.743152
8.538303,-5.255866
9.005160,-5.746833
9.496257,-6.215450
10.010908,-6.661143
10.548407,-7.083371
11.108038,-7.481626
11.689069,-7.855429
12.290761,-8.204337
12.912361,-8.527937
13.553110,-8.825849
14.212242,-9.097725
14.888986,-9.343251
15.582563,-9.562148
16.292195,-9.754167
17.017100,-9.919095
17.756494,-10.056752
18.509594,-10.166992
19.275621,-10.249706
20.053793,-10.304817
20.843337,-10.332284
21.643481,-10.332101
22.453459,-10.304300
23.272511,-10.248947
24.099886,-10.166146
24.934837,-10.056038
25.776629,-9.918801
26.624533,-9.754651
27.477831,-9.563843
28.335816,-9.346670
29.197787,-9.103467
30.063058,-8.834605
30.930948,-8.540499
31.800789,-8.221602
32.671921,-7.878411
33.543695,-7.511462
34.415466,-7.121335
35.286599,-6.708651
36.156463,-6.274074
37.024431,-5.818310
37.889879,-5.342109
38.752183,-4.846259
39.610714,-4.331595
40.464842,-3.798990
41.313925,-3.249356
42.157311,-2.683646
42.994333,-2.102849
43.824304,-1.507989
44.646514,-0.900121
45.460227,-0.280331
46.264674,0.350271
47.059050,0.990552
47.842511,1.639365
48.614167,2.295550
49.373083,2.957944
50.118270,3.625384
50.848688,4.296718
51.563241,4.970811
52.260775,5.646554
52.940084,6.322870
53.599907,6.998726
54.238930,7.673139
54.855798,8.345187
55.449111,9.014011
56.017441,9.678830
56.559337,10.338938
57.073337,10.993713
57.557977,11.642622
58.011811,12.285215
58.433420,12.921130
58.821427,13.550087
59.174514,14.171885
59.491433,14.786395
59.771023,15.393549
