x_mm,y_mm
41.476144,79.152649
41.994351,79.558758
42.507584,79.960503
43.015423,80.357725
43.517452,80.750274
44.013261,81.138011
44.502441,81.520806
44.984591,81.898541
45.459316,82.271108
45.926230,82.638409
46.384954,83.000354
46.835117,83.356865
47.276362,83.707873
47.708340,84.053317
48.130714,84.393146
48.543160,84.727315
48.945367,85.055791
49.337036,85.378543
49.717883,85.695553
50.087639,86.006804
50.446047,86.312289
50.792868,86.612006
51.127875,86.905956
51.450860,87.194146
51.761628,87.476588
52.059999,87.753297
52.345809,88.024291
52.618911,88.289591
52.879172,88.549219
53.126474,88.803202
53.360714,89.051564
53.581804,89.294336
53.789671,89.531543
53.984257,89.763217
54.165515,89.989384
54.333414,90.210075
54.487937,90.425317
54.629077,90.635138
54.756842,90.839564
54.871251,91.038622
54.972334,91.232334
55.060134,91.420723
55.134704,91.603811
55.196106,91.781617
55.244413,91.954159
55.279708,92.121451
55.302083,92.283508
55.311636,92.440342
55.308478,92.591963
55.292722,92.738378
55.264494,92.879593
55.223922,93.015613
55.171144,93.146439
55.106302,93.272072
55.029544,93.392511
54.941026,93.507753
54.840905,93.617792
54.729346,93.722624
54.606516,93.822239
54.472587,93.916630
54.327735,94.005786
54.172140,94.089696
54.005984,94.168347
53.829451,94.241727
53.642731,94.309822
53.446012,94.372616
53.239488,94.430096
53.023353,94.482245
52.797803,94.529047
52.563036,94.570487
52.319250,94.606548
52.066644,94.637214
51.805421,94.662469
51.535782,94.682298
51.257929,94.696685
50.972064,94.705614
50.678391,94.709073
50.377113,94.707046
50.068432,94.699521
49.752554,94.686487
49.429679,94.667930
49.100011,94.643842
48.763752,94.614214
48.421104,94.579037
48.072268,94.538305
47.717445,94.492012
47.356833,94.440155
46.990632,94.382730
46.619040,94.319738
46.242253,94.251178
45.860467,94.177054
45.473877,94.097368
45.082676,94.012126
44.687057,93.921336
44.287209,93.825008
43.883322,93.723151
43.475585,93.615780
43.064183,93.502908
42.649301,93.384553
42.231124,93.260734
41.809831,93.131471
41.385604,92.996787
40.958621,92.856707
40.529058,92.711258
40.097090,92.560468
39.662890,92.404369
39.226628,92.242993
38.788475,92.076375
38.348596,91.904553
37.907159,91.727566
37.464325,91.545455
37.020256,91.358263
36.575112,91.166035
36.129049,90.968819
35.682222,90.766664
35.234786,90.559621
34.786890,90.347744
34.338683,90.131087
33.890312,89.909708
33.441921,89.683665
32.993652,89.453021
32.545646,89.217836
32.098040,88.978176
31.650969,88.734107
31.204567,88.485698
30.758965,88.233017
30.314290,87.976136
29.870671,87.715128
29.428230,87.450069
28.987089,87.181033
28.547368,86.908099
28.109184,86.631346
27.672651,86.350854
