x_mm,y_mm
26.768323,50.106413
27.697634,51.466750
28.612690,52.810710
29.509567,54.134881
30.384249,55.436123
31.232686,56.711596
32.050862,57.958781
32.834853,59.175493
33.580887,60.359874
34.285399,61.510390
34.945071,62.625814
35.556880,63.705204
36.118118,64.747874
36.626421,65.753363
37.079776,66.721405
37.476531,67.651896
37.815387,68.544861
38.095395,69.400425
38.315938,70.218785
38.476718,71.000186
38.577733,71.744901
38.619254,72.453212
38.601805,73.125396
38.526136,73.761715
38.393203,74.362404
38.204141,74.927671
37.960245,75.457690
37.662949,75.952599
37.313808,76.412504
36.914476,76.837476
36.466695,77.227557
35.972280,77.582764
35.433100,77.903088
34.851076,78.188505
34.228161,78.438977
33.566338,78.654456
32.867606,78.834892
32.133979,78.980235
31.367475,79.090442
30.570110,79.165478
29.743898,79.205325
28.890842,79.209979
28.012932,79.179461
27.112141,79.113816
26.190424,79.013118
25.249713,78.877470
24.291914,78.707009
23.318909,78.501907
22.332548,78.262374
21.334652,77.988659
20.327011,77.681050
19.311378,77.339877
18.289474,76.965513
17.262980,76.558373
16.233541,76.118914
15.202763,75.647638
14.172209,75.145091
13.143402,74.611859
12.117822,74.048573
11.096907,73.455907
10.082046,72.834573
9.074586,72.185326
8.075827,71.508958
7.087020,70.806301
6.109369,70.078221
5.144030,69.325621
4.192109,68.549434
3.254662,67.750627
2.332697,66.930192
1.427169,66.089151
0.538986,65.228550
-0.330998,64.349454
-1.181976,63.452951
-2.013193,62.540143
-2.823943,61.612149
-3.613569,60.670098
-4.381463,59.715127
-5.127064,58.748380
-5.849859,57.771005
-6.549379,56.784149
-7.225201,55.788960
-7.876947,54.786579
-8.504278,53.778141
-9.106896,52.764772
-9.684546,51.747586
-10.237005,50.727684
-10.764090,49.706151
-11.265651,48.684056
-11.741568,47.662449
-12.191757,46.642360
-12.616157,45.624799
-13.014739,44.610755
-13.387497,43.601192
-13.734450,42.597054
-14.055640,41.599261
-14.351130,40.608712
-14.621001,39.626282
-14.865355,38.652824
-15.084310,37.689171
-15.278000,36.736134
-15.446577,35.794505
-15.590203,34.865057
-15.709059,33.948546
-15.803334,33.045710
-15.873235,32.157273
-15.918976,31.283944
-15.940788,30.426419
-15.938909,29.585385
-15.913591,28.761513
-15.865098,27.955471
-15.793703,27.167913
-15.699690,26.399491
-15.583354,25.650847
-15.445004,24.922619
-15.284954,24.215443
-15.103534,23.529947
-14.901081,22.866760
-14.677943,22.226509
-14.434479,21.609816
-14.171057,21.017305
-13.888055,20.449600
-13.585861,19.907321
-13.264871,19.391093
-12.925488,18.901539
-12.568125,18.439283
-12.193202,18.004950
-11.801145,17.599165
-11.392384,17.222557
-10.967355,16.875754
-10.526498,16.559385
-10.070255,16.274082
-9.599070,16.020476
-9.113385,15.799201
-8.613642,15.610891
-8.100279,15.456180
-7.573731,15.335702
-7.034422,15.250093
-6.482772,15.199986
-5.919187,15.186014
-5.344061,15.208807
-4.757773,15.268992
-4.160684,15.367193
-3.553134,15.504026
-2.935439,15.680101
-2.307891,15.896018
-1.670752,16.152365
-1.024253,16.449714
-0.368589,16.788621
0.296080,17.169616
0.969635,17.593203
1.651999,18.059854
2.343142,18.570000
3.043077,19.124025
3.751868,19.722261
4.469624,20.364971
5.196506,21.052345
5.932720,21.784485
6.678517,22.561395
7.434191,23.382961
8.200067,24.248940
8.976503,25.158946
9.763870,26.112423
10.562549,27.108640
11.372910,28.146663
12.195295,29.225342
13.029999,30.343293
13.877247,31.498884
14.737164,32.690224
15.609751,33.915150
16.494850,35.171224
17.392117,36.455737
18.300985,37.765709
19.220641,39.097907
20.149988,40.448863
21.087632,41.814903
22.031854,43.192183
22.980603,44.576730
23.931495,45.964489
24.881812,47.351379
25.828527,48.733344
