x_mm,y_mm
26.768323,50.106413
27.234520,50.788406
27.697634,51.466750
28.157186,52.140996
28.612690,52.810710
29.063650,53.475472
29.509567,54.134881
29.949935,54.788553
30.384249,55.436123
30.812000,56.077245
31.232686,56.711596
31.645805,57.338869
32.050862,57.958781
32.447370,58.571070
32.834853,59.175493
33.212843,59.771828
33.580887,60.359874
33.938547,60.939448
34.285399,61.510390
34.621036,62.072554
34.945071,62.625814
35.257135,63.170062
35.556880,63.705204
35.843976,64.231163
36.118118,64.747874
36.379020,65.255287
36.626421,65.753363
36.860079,66.242075
37.079776,66.721405
37.285318,67.191346
37.476531,67.651896
37.653264,68.103064
37.815387,68.544861
37.962793,68.977307
38.095395,69.400425
38.213126,69.814241
38.315938,70.218785
38.403806,70.614088
38.476718,71.000186
38.534686,71.377112
38.577733,71.744901
38.605903,72.103590
38.619254,72.453212
38.617859,72.793803
38.601805,73.125396
38.571193,73.448023
38.526136,73.761715
38.466761,74.066499
38.393203,74.362404
38.305610,74.649454
38.204141,74.927671
38.088960,75.197077
37.960245,75.457690
37.818177,75.709526
37.662949,75.952599
37.494758,76.186922
37.313808,76.412504
37.120308,76.629353
36.914476,76.837476
36.696530,77.036876
36.466695,77.227557
36.225201,77.409520
35.972280,77.582764
35.708166,77.747287
35.433100,77.903088
35.147322,78.050162
34.851076,78.188505
34.544607,78.318112
34.228161,78.438977
33.901988,78.551094
33.566338,78.654456
33.221460,78.749058
32.867606,78.834892
32.505029,78.911953
32.133979,78.980235
31.754711,79.039733
31.367475,79.090442
30.972524,79.132358
30.570110,79.165478
30.160484,79.189801
29.743898,79.205325
29.320601,79.212050
28.890842,79.209979
28.454870,79.199114
28.012932,79.179461
27.565274,79.151026
27.112141,79.113816
26.653777,79.067843
26.190424,79.013118
25.722323,78.949655
25.249713,78.877470
24.772831,78.796581
24.291914,78.707009
23.807196,78.608775
23.318909,78.501907
22.827283,78.386430
22.332548,78.262374
21.834929,78.129772
21.334652,77.988659
20.831939,77.839071
20.327011,77.681050
19.820085,77.514637
19.311378,77.339877
18.801104,77.156819
18.289474,76.965513
17.776697,76.766013
17.262980,76.558373
16.748528,76.342653
16.233541,76.118914
15.718221,75.887220
15.202763,75.647638
14.687361,75.400238
14.172209,75.145091
13.657493,74.882272
13.143402,74.611859
12.630118,74.333932
12.117822,74.048573
11.606693,73.755869
11.096907,73.455907
10.588634,73.148777
10.082046,72.834573
9.577309,72.513390
9.074586,72.185326
8.574040,71.850481
8.075827,71.508958
7.580103,71.160862
7.087020,70.806301
6.596726,70.445383
6.109369,70.078221
5.625090,69.704929
5.144030,69.325621
4.666325,68.940416
4.192109,68.549434
3.721512,68.152797
3.254662,67.750627
2.791683,67.343049
2.332697,66.930192
1.877820,66.512183
1.427169,66.089151
0.980855,65.661229
0.538986,65.228550
0.101667,64.791246
-0.330998,64.349454
-0.758911,63.903310
-1.181976,63.452951
-1.600100,62.998516
-2.013193,62.540143
-2.421169,62.077974
-2.823943,61.612149
-3.221436,61.142810
-3.613569,60.670098
-4.000269,60.194156
-4.381463,59.715127
-4.757083,59.233154
-5.127064,58.748380
-5.491342,58.260949
-5.849859,57.771005
-6.202555,57.278690
-6.549379,56.784149
-6.890277,56.287525
-7.225201,55.788960
-7.554106,55.288598
-7.876947,54.786579
-8.193684,54.283047
-8.504278,53.778141
-8.808693,53.272003
-9.106896,52.764772
-9.398857,52.256587
-9.684546,51.747586
-9.963937,51.237906
-10.237005,50.727684
-10.503730,50.217054
-10.764090,49.706151
-11.018069,49.195107
-11.265651,48.684056
-11.506821,48.173126
-11.741568,47.662449
-11.969883,47.152151
-12.191757,46.642360
-12.407183,46.133201
-12.616157,45.624799
-12.818676,45.117277
-13.014739,44.610755
-13.204345,44.105353
-13.387497,43.601192
