x_mm,y_mm
91.560000,0.000000
91.548842,0.000000
91.515381,0.000000
91.459656,0.000000
91.381731,0.000000
91.281697,0.000000
91.159668,0.000000
91.015786,0.000000
90.850218,0.000000
90.663154,0.000000
90.454810,0.000000
90.225428,0.000000
89.975270,0.000000
89.704627,0.000000
89.413810,0.000000
89.103153,0.000000
88.773013,0.000000
88.423771,0.000000
88.055827,0.000000
87.669603,0.000000
87.265541,0.000000
86.844102,0.000000
86.405767,0.000000
85.951036,0.000000
85.480425,0.000000
84.994466,0.000000
84.493711,0.000000
83.978722,0.000000
83.450078,0.000000
82.908371,0.000000
82.354204,0.000000
81.788193,0.000000
81.210962,0.000000
80.623147,0.000000
80.025389,0.000000
79.418339,0.000000
78.802650,0.000000
78.178984,0.000000
77.548003,0.000000
76.910373,0.000000
76.266761,0.000000
75.617833,0.000000
74.964254,0.000000
74.306687,0.000000
73.645791,0.000000
72.982221,0.000000
72.316623,0.000000
71.649638,0.000000
70.981899,0.000000
70.314029,0.000000
69.646639,0.000000
68.980330,0.000000
68.315691,0.000000
67.653295,0.000000
66.993704,0.000000
66.337462,0.000000
65.685097,0.000000
65.037124,0.000000
64.394036,0.000000
63.756312,0.000000
63.124410,0.000000
62.498772,0.000000
61.879817,0.000000
61.267949,0.000000
60.663550,0.000000
60.066983,0.000000
59.478592,0.000000
58.898701,0.000000
58.327613,0.000000
57.765615,0.000000
57.212972,0.000000
56.669932,0.000000
56.136723,0.000000
55.613557,0.000000
55.100626,0.000000
54.598109,0.000000
54.106163,0.000000
53.624934,0.000000
53.154550,0.000000
52.695126,0.000000
52.246761,0.000000
51.809542,0.000000
51.383544,0.000000
50.968828,0.000000
50.565447,0.000000
50.173439,0.000000
49.792838,0.000000
49.423663,0.000000
49.065928,0.000000
48.719639,0.000000
48.384794,0.000000
48.061386,0.000000
47.749401,0.000000
47.448819,0.000000
47.159619,0.000000
46.881772,0.000000
46.615248,0.000000
46.360014,0.000000
46.116033,0.000000
45.883268,0.000000
45.661680,0.000000
45.451229,0.000000
45.251874,0.000000
45.063574,0.000000
44.886290,0.000000
44.719980,0.000000
44.564606,0.000000
44.420130,0.000000
44.286515,0.000000
44.163728,0.000000
44.051734,0.000000
43.950503,0.000000
43.860007,0.000000
43.780221,0.000000
43.711120,0.000000
43.652686,0.000000
43.604899,0.000000
43.567747,0.000000
43.541218,0.000000
43.525304,0.000000
43.520000,0.000000
43.525304,0.000000
43.541218,0.000000
43.567747,0.000000
43.604899,0.000000
43.652686,0.000000
43.711120,0.000000
43.780221,0.000000
43.860007,0.000000
43.950503,0.000000
44.051734,0.000000
44.163728,0.000000
44.286515,0.000000
44.420130,0.000000
44.564606,0.000000
44.719980,0.000000
44.886290,0.000000
45.063574,0.000000
45.251874,0.000000
45.451229,0.000000
45.661680,0.000000
45.883268,0.000000
46.116033,0.000000
46.360014,0.000000
46.615248,0.000000
46.881772,0.000000
47.159619,0.000000
47.448819,0.000000
47.749401,0.000000
48.061386,0.000000
48.384794,0.000000
48.719639,0.000000
49.065928,0.000000
49.423663,0.000000
49.792838,0.000000
50.173439,0.000000
50.565447,0.000000
50.968828,0.000000
51.383544,0.000000
51.809542,0.000000
52.246761,0.000000
52.695126,0.000000
53.154550,0.000000
53.624934,0.000000
54.106163,0.000000
54.598109,0.000000
55.100626,0.000000
55.613557,0.000000
56.136723,0.000000
56.669932,0.000000
57.212972,0.000000
57.765615,0.000000
58.327613,0.000000
58.898701,0.000000
59.478592,0.000000
60.066983,0.000000
60.663550,0.000000
61.267949,0.000000
61.879817,0.000000
62.498772,0.000000
63.124410,0.000000
63.756312,0.000000
64.394036,0.000000
65.037124,0.000000
65.685097,0.000000
66.337462,0.000000
66.993704,0.000000
67.653295,0.000000
68.315691,0.000000
68.980330,0.000000
69.646639,0.000000
70.314029,0.000000
70.981899,0.000000
71.649638,0.000000
72.316623,0.000000
72.982221,0.000000
73.645791,0.000000
74.306687,0.000000
74.964254,0.000000
75.617833,0.000000
76.266761,0.000000
76.910373,0.000000
77.548003,0.000000
78.178984,0.000000
78.802650,0.000000
79.418339,0.000000
80.025389,0.000000
80.623147,0.000000
81.210962,0.000000
81.788193,0.000000
82.354204,0.000000
82.908371,0.000000
83.450078,0.000000
83.978722,0.000000
84.493711,0.000000
84.994466,0.000000
85.480425,0.000000
85.951036,0.000000
86.405767,0.000000
86.844102,0.000000
87.265541,0.000000
87.669603,0.000000
88.055827,0.000000
88.423771,0.000000
88.773013,0.000000
89.103153,0.000000
89.413810,0.000000
89.704627,0.000000
89.975270,0.000000
90.225428,0.000000
90.454810,0.000000
90.663154,0.000000
90.850218,0.000000
91.015786,0.000000
91.159668,0.000000
91.281697,0.000000
91.381731,0.000000
91.459656,0.000000
91.515381,0.000000
91.548842,0.000000
