x_mm,y_mm
72.908980,38.827691
73.724508,39.317762
74.489499,39.776155
75.199334,40.204629
75.849792,40.605251
76.437113,40.980326
76.958058,41.332316
77.409936,41.663767
77.790626,41.977233
78.098576,42.275201
78.332789,42.560033
78.492796,42.833906
78.578619,43.098778
78.590727,43.356347
78.529989,43.608038
78.397625,43.854989
78.195152,44.098049
77.924337,44.337785
77.587154,44.574499
77.185741,44.808236
76.722361,45.038816
76.199372,45.265848
75.619197,45.488761
74.984302,45.706825
74.297176,45.919176
73.560313,46.124841
72.776201,46.322760
71.947312,46.511806
71.076094,46.690803
70.164967,46.858547
69.216315,47.013818
68.232490,47.155396
67.215803,47.282074
66.168530,47.392665
65.092907,47.486016
63.991135,47.561013
62.865375,47.616591
61.717755,47.651735
60.550367,47.665492
59.365267,47.656968
58.164481,47.625335
56.950000,47.569836
55.723787,47.489782
54.487770,47.384557
53.243849,47.253618
51.993895,47.096498
50.739748,46.912803
49.483216,46.702215
48.226082,46.464493
46.970095,46.199467
45.716974,45.907044
44.468410,45.587203
43.226058,45.239998
41.991544,44.865553
40.766460,44.464063
39.552363,44.035792
38.350776,43.581073
37.163184,43.100305
35.991038,42.593950
34.835748,42.062536
33.698684,41.506651
32.581177,40.926941
31.484515,40.324112
30.409943,39.698922
29.358661,39.052184
28.331823,38.384761
27.330535,37.697565
26.355857,36.991553
25.408798,36.267725
24.490318,35.527123
23.601322,34.770825
22.742666,33.999947
21.915150,33.215634
21.119522,32.419063
20.356472,31.611439
19.626638,30.793986
18.930597,29.967954
18.268874,29.134607
17.641934,28.295226
17.050184,27.451103
16.493977,26.603538
15.973606,25.753839
15.489307,24.903316
15.041261,24.053276
14.629590,23.205028
14.254363,22.359872
13.915592,21.519100
13.613236,20.683994
13.347199,19.855821
13.117335,19.035834
12.923447,18.225265
12.765286,17.425328
12.642558,16.637213
12.554922,15.862086
12.501990,15.101085
12.483335,14.355322
12.498484,13.625879
12.546929,12.913806
12.628123,12.220122
12.741484,11.545811
12.886398,10.891825
13.062217,10.259079
13.268267,9.648453
13.503848,9.060791
13.768234,8.496898
14.060677,7.957544
14.380410,7.443461
14.726648,6.955342
15.098590,6.493843
15.495424,6.059584
15.916325,5.653144
16.360459,5.275066
16.826987,4.925857
17.315066,4.605984
17.823850,4.315879
18.352491,4.055938
18.900148,3.826519
19.465981,3.627944
20.049157,3.460503
20.648851,3.324446
21.264250,3.219992
21.894554,3.147324
22.538978,3.106591
23.196752,3.097910
23.867128,3.121363
24.549378,3.177001
25.242799,3.264839
25.946711,3.384863
26.660464,3.537025
27.383439,3.721245
28.115047,3.937412
28.854736,4.185381
29.601988,4.464976
30.356327,4.775987
31.117317,5.118173
31.884565,5.491258
32.657723,5.894933
33.436494,6.328852
34.220629,6.792634
35.009929,7.285860
35.804251,7.808073
36.603509,8.358773
37.407670,8.937419
38.216762,9.543423
39.030871,10.176148
39.850144,10.834906
40.674784,11.518953
41.505058,12.227486
42.341285,12.959635
43.183843,13.714463
44.033160,14.490957
44.889712,15.288022
45.754016,16.104477
46.626621,16.939044
47.508101,17.790346
48.399043,18.656896
49.300030,19.537094
50.211627,20.429216
51.134359,21.331411
52.068691,22.241699
53.015001,23.157961
53.973549,24.077945
54.944447,24.999267
55.927627,25.919413
56.922799,26.835753
57.929414,27.745553
58.946628,28.645998
59.973263,29.534217
61.007770,30.407315
62.048201,31.262417
63.092182,32.096707
64.136901,32.907485
65.179100,33.692220
66.215087,34.448606
67.240756,35.174621
68.251626,35.868583
69.242898,36.529196
70.209520,37.155591
71.146270,37.747356
72.047849,38.304547
