x_mm,y_mm
46.492126,43.750375
46.833242,44.171701
47.166283,44.589242
47.490923,45.002894
47.806840,45.412559
48.113721,45.818149
48.411260,46.219585
48.699160,46.616796
48.977134,47.009720
49.244905,47.398301
49.502207,47.782493
49.748787,48.162255
49.984405,48.537553
50.208831,48.908358
50.421852,49.274648
50.623266,49.636404
50.812888,49.993613
50.990545,50.346265
51.156081,50.694352
51.309353,51.037870
51.450233,51.376817
51.578609,51.711193
51.694383,52.040997
51.797471,52.366231
51.887805,52.686897
51.965331,53.002996
52.030007,53.314528
52.081807,53.621492
52.120718,53.923888
52.146739,54.221713
52.159883,54.514960
52.160175,54.803625
52.147650,55.087696
52.122357,55.367163
52.084354,55.642012
52.033711,55.912225
51.970507,56.177785
51.894830,56.438667
51.806778,56.694849
51.706457,56.946302
51.593983,57.192995
51.469477,57.434896
51.333068,57.671969
51.184895,57.904175
51.025098,58.131475
50.853827,58.353824
50.671237,58.571177
50.477486,58.783487
50.272741,58.990705
50.057170,59.192778
49.830946,59.389654
49.594247,59.581278
49.347253,59.767595
49.090150,59.948546
48.823124,60.124073
48.546364,60.294118
48.260065,60.458620
47.964420,60.617519
47.659626,60.770754
47.345883,60.918263
47.023390,61.059985
46.692350,61.195859
46.352965,61.325824
46.005440,61.449819
45.649981,61.567784
45.286792,61.679660
44.916082,61.785387
44.538058,61.884907
44.152927,61.978165
43.760897,62.065105
43.362177,62.145671
42.956976,62.219812
42.545501,62.287475
42.127962,62.348611
41.704566,62.403173
41.275521,62.451113
40.841036,62.492387
40.401318,62.526953
39.956573,62.554771
39.507008,62.575803
39.052828,62.590013
38.594240,62.597366
38.131446,62.597833
37.664652,62.591384
37.194059,62.577993
36.719870,62.557635
36.242285,62.530291
35.761506,62.495941
35.277731,62.454569
34.791158,62.406163
34.301985,62.350711
33.810407,62.288206
33.316619,62.218643
32.820814,62.142020
32.323185,62.058338
31.823923,61.967600
31.323216,61.869813
30.821255,61.764987
30.318225,61.653133
29.814312,61.534267
29.309699,61.408408
28.804570,61.275575
28.299105,61.135794
27.793484,60.989090
27.287883,60.835494
26.782480,60.675039
26.277448,60.507760
25.772960,60.333696
25.269186,60.152888
24.766297,59.965381
24.264459,59.771220
23.763837,59.570457
23.264595,59.363144
22.766895,59.149337
22.270896,58.929093
21.776756,58.702474
21.284629,58.469543
20.794671,58.230367
