x_mm,y_mm
98.730000,0.000000
98.724109,0.000000
98.706441,0.000000
98.677004,0.000000
98.635813,0.000000
98.582891,0.000000
98.518265,0.000000
98.441968,0.000000
98.354041,0.000000
98.254529,0.000000
98.143484,0.000000
98.020965,0.000000
97.887035,0.000000
97.741764,0.000000
97.585229,0.000000
97.417510,0.000000
97.238696,0.000000
97.048880,0.000000
96.848161,0.000000
96.636644,0.000000
96.414439,0.000000
96.181662,0.000000
95.938434,0.000000
95.684884,0.000000
95.421142,0.000000
95.147346,0.000000
94.863639,0.000000
94.570169,0.000000
94.267089,0.000000
93.954556,0.000000
93.632733,0.000000
93.301787,0.000000
92.961890,0.000000
92.613218,0.000000
92.255953,0.000000
91.890279,0.000000
91.516386,0.000000
91.134466,0.000000
90.744718,0.000000
90.347341,0.000000
89.942540,0.000000
89.530524,0.000000
89.111504,0.000000
88.685693,0.000000
88.253311,0.000000
87.814576,0.000000
87.369712,0.000000
86.918944,0.000000
86.462501,0.000000
86.000612,0.000000
85.533509,0.000000
85.061427,0.000000
84.584601,0.000000
84.103267,0.000000
83.617664,0.000000
83.128030,0.000000
82.634607,0.000000
82.137634,0.000000
81.637352,0.000000
81.134004,0.000000
80.627829,0.000000
80.119070,0.000000
79.607967,0.000000
79.094760,0.000000
78.579689,0.000000
78.062992,0.000000
77.544906,0.000000
77.025666,0.000000
76.505508,0.000000
75.984662,0.000000
75.463360,0.000000
74.941829,0.000000
74.420295,0.000000
73.898981,0.000000
73.378107,0.000000
72.857890,0.000000
72.338544,0.000000
71.820280,0.000000
71.303305,0.000000
70.787824,0.000000
70.274034,0.000000
69.762133,0.000000
69.252313,0.000000
68.744760,0.000000
68.239658,0.000000
67.737185,0.000000
67.237517,0.000000
66.740822,0.000000
66.247266,0.000000
65.757008,0.000000
65.270204,0.000000
64.787003,0.000000
64.307552,0.000000
63.831990,0.000000
63.360452,0.000000
62.893069,0.000000
62.429966,0.000000
61.971262,0.000000
61.517072,0.000000
61.067506,0.000000
60.622669,0.000000
60.182660,0.000000
59.747574,0.000000
59.317500,0.000000
58.892525,0.000000
58.472727,0.000000
58.058182,0.000000
57.648961,0.000000
57.245130,0.000000
56.846751,0.000000
56.453880,0.000000
56.066572,0.000000
55.684873,0.000000
55.308830,0.000000
54.938483,0.000000
54.573869,0.000000
54.215021,0.000000
53.861969,0.000000
53.514738,0.000000
53.173352,0.000000
52.837829,0.000000
52.508188,0.000000
52.184440,0.000000
51.866596,0.000000
51.554665,0.000000
51.248652,0.000000
50.948559,0.000000
50.654388,0.000000
50.366136,0.000000
50.083800,0.000000
49.807374,0.000000
49.536851,0.000000
49.272222,0.000000
49.013475,0.000000
48.760599,0.000000
48.513581,0.000000
48.272404,0.000000
48.037055,0.000000
47.807514,0.000000
47.583766,0.000000
47.365790,0.000000
47.153568,0.000000
46.947080,0.000000
46.746304,0.000000
46.551221,0.000000
46.361808,0.000000
46.178045,0.000000
45.999908,0.000000
45.827376,0.000000
45.660428,0.000000
45.499041,0.000000
45.343192,0.000000
45.192862,0.000000
45.048027,0.000000
44.908666,0.000000
44.774759,0.000000
44.646285,0.000000
44.523224,0.000000
44.405556,0.000000
44.293262,0.000000
44.186323,0.000000
44.084721,0.000000
43.988440,0.000000
43.897462,0.000000
43.811771,0.000000
43.731353,0.000000
43.656192,0.000000
43.586276,0.000000
43.521591,0.000000
43.462126,0.000000
43.407869,0.000000
43.358811,0.000000
43.314941,0.000000
43.276253,0.000000
43.242738,0.000000
43.214390,0.000000
43.191204,0.000000
43.173174,0.000000
43.160299,0.000000
43.152575,0.000000
43.150000,0.000000
43.152575,0.000000
43.160299,0.000000
43.173174,0.000000
43.191204,0.000000
43.214390,0.000000
43.242738,0.000000
43.276253,0.000000
43.314941,0.000000
43.358811,0.000000
43.407869,0.000000
43.462126,0.000000
43.521591,0.000000
43.586276,0.000000
43.656192,0.000000
43.731353,0.000000
43.811771,0.000000
